id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
38ceb24a,836,Leandro Trossard,BEL,FW,Arsenal,27,1994,0.8,19,28,67.9,429,103,6,7,85.7,9,11,81.8,4,5,80.0,0,0.4,0.4,-0.4,3,1,1,0,3,Matches,UEL,22-23
41f0b196,837,Anatolii Trubin,UKR,GK,Shakhtar,20,2001,4.3,140,180,77.8,3947,2642,19,19,100.0,77,77,100.0,44,84,52.4,0,0.0,0.0,0.0,0,2,0,0,0,Matches,UEL,22-23
5d0e0a1f,838,Adrien Truffert,FRA,"DF,FW",Rennes,20,2001,4.7,167,222,75.2,2642,552,81,95,85.3,73,93,78.5,7,21,33.3,1,0.4,0.2,0.6,4,13,3,0,11,Matches,UEL,22-23
f7e87032,839,Viktor Tsyhankov,UKR,"FW,MF",Dynamo Kyiv,24,1997,5.9,143,212,67.5,1994,616,76,96,79.2,42,71,59.2,10,18,55.6,0,0.6,0.7,-0.6,3,11,8,3,19,Matches,UEL,22-23
3fa66cb2,840,Hüseyin Türkmen,TUR,DF,Trabzonspor,24,1998,0.5,17,20,85.0,286,74,6,6,100.0,10,11,90.9,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches,UEL,22-23
4a51ba65,841,Matt Turner,USA,GK,Arsenal,28,1994,5.0,124,167,74.3,3265,2256,28,30,93.3,55,58,94.8,39,76,51.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches,UEL,22-23
068f4dec,842,Beñat Turrientes,ESP,"MF,FW",Real Sociedad,20,2002,1.6,59,74,79.7,1084,182,35,39,89.7,15,19,78.9,9,14,64.3,0,0.0,0.1,0.0,2,5,0,0,4,Matches,UEL,22-23
3b996663,843,Oleksandr Tymchyk,UKR,DF,Dynamo Kyiv,25,1997,2.8,123,153,80.4,1956,593,56,61,91.8,53,60,88.3,8,19,42.1,1,0.3,0.3,0.7,3,7,4,3,8,Matches,UEL,22-23
9052e98c,844,Kostas Tzolakis,GRE,GK,Olympiacos,19,2002,2.0,51,74,68.9,1352,939,10,10,100.0,25,26,96.2,16,38,42.1,0,0.2,0.0,-0.2,1,3,0,0,0,Matches,UEL,22-23
c9817014,845,Manuel Ugarte Ribeiro,URU,MF,Sporting CP,21,2001,4.1,217,246,88.2,3856,742,80,88,90.9,125,131,95.4,11,24,45.8,0,0.0,0.3,0.0,1,13,2,0,14,Matches,UEL,22-23
1df4a109,846,Lesley Ugochukwu,FRA,MF,Rennes,18,2004,5.6,178,209,85.2,3203,889,75,88,85.2,85,90,94.4,17,24,70.8,0,0.1,0.1,-0.1,1,17,1,0,17,Matches,UEL,22-23
a2d873dd,847,Hwang Ui-jo,KOR,FW,Olympiacos,29,1992,4.4,37,58,63.8,715,113,16,23,69.6,16,23,69.6,5,6,83.3,0,0.0,0.0,0.0,0,3,1,0,4,Matches,UEL,22-23
1a799243,848,Andreas Ulmer,AUT,DF,RB Salzburg,36,1985,2.0,89,119,74.8,1488,565,40,48,83.3,40,51,78.4,7,13,53.8,0,0.5,0.4,-0.5,1,5,1,1,10,Matches,UEL,22-23
bf25cb29,849,Naci Ünüvar,NED,"FW,MF",Trabzonspor,19,2003,0.3,15,18,83.3,256,77,8,9,88.9,6,6,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,UEL,22-23
cfd68aa7,850,Francis Uzoho,NGA,GK,AC Omonia,23,1998,3.5,83,134,61.9,1975,1314,17,17,100.0,51,52,98.1,15,65,23.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
63567ebc,851,Santeri Väänänen,FIN,MF,HJK,20,2002,5.5,179,228,78.5,2751,875,109,122,89.3,57,71,80.3,11,30,36.7,0,0.1,0.1,-0.1,2,11,1,0,13,Matches,UEL,22-23
7b456af7,852,Tomáš Vaclík,CZE,GK,Olympiacos,33,1989,2.0,54,71,76.1,1245,847,12,12,100.0,31,31,100.0,11,27,40.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
7a4cea18,853,Mathieu Valbuena,FRA,"FW,MF",Olympiacos,37,1984,0.5,11,14,78.6,170,94,5,6,83.3,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches,UEL,22-23
fb485406,854,Enner Valencia,ECU,"FW,MF",Fenerbahçe,32,1989,4.6,80,105,76.2,1251,186,41,49,83.7,26,30,86.7,7,11,63.6,0,0.6,0.6,-0.6,3,6,6,2,8,Matches,UEL,22-23
2bf50b37,855,Ignace Van Der Brempt,BEL,DF,RB Salzburg,20,2002,0.2,6,12,50.0,78,15,4,4,100.0,2,5,40.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
cf9bdd43,856,Siebe Van Der Heyden,BEL,DF,Union SG,24,1998,8.0,393,454,86.6,6308,2583,197,213,92.5,159,176,90.3,26,46,56.5,0,0.1,0.0,-0.1,2,21,0,0,21,Matches,UEL,22-23
7287ea6b,857,Vladyslav Vanat,UKR,FW,Dynamo Kyiv,20,2002,2.4,22,30,73.3,362,94,10,14,71.4,6,8,75.0,3,3,100.0,0,0.1,0.0,-0.1,2,3,1,0,4,Matches,UEL,22-23
ee45fd85,858,Vanderson,BRA,"DF,MF",Monaco,21,2001,3.8,178,241,73.9,3020,1021,89,106,84.0,65,88,73.9,17,34,50.0,0,0.3,0.5,-0.3,3,15,3,1,20,Matches,UEL,22-23
d682f554,859,Dante Vanzeir,BEL,FW,Union SG,24,1998,4.4,47,76,61.8,675,92,28,36,77.8,15,25,60.0,3,7,42.9,0,0.2,0.2,-0.2,3,1,3,1,4,Matches,UEL,22-23
9f8e9423,860,Raphaël Varane,FRA,DF,Manchester Utd,29,1993,4.5,220,250,88.0,3857,1247,81,94,86.2,116,124,93.5,18,24,75.0,0,0.2,0.2,-0.2,2,16,1,0,20,Matches,UEL,22-23
44ac04e9,861,Matías Vecino,URU,MF,Lazio,30,1991,2.7,121,146,82.9,1773,423,64,75,85.3,48,58,82.8,3,3,100.0,1,0.8,0.5,0.2,2,9,2,0,11,Matches,UEL,22-23
173eb3cd,862,Bálint Vécsei,HUN,MF,Ferencváros,29,1993,6.1,202,251,80.5,3476,1056,92,107,86.0,87,100,87.0,18,30,60.0,1,0.7,0.7,0.3,3,16,7,0,31,Matches,UEL,22-23
18fae4ac,863,Joey Veerman,NED,MF,PSV Eindhoven,23,1998,6.8,295,376,78.5,5806,1889,120,143,83.9,124,143,86.7,44,70,62.9,1,0.6,0.4,0.4,10,43,4,1,44,Matches,UEL,22-23
7cb9de24,864,Olivier Verdon,BEN,DF,Ludogorets,26,1995,6.0,323,373,86.6,6532,2062,99,106,93.4,181,201,90.0,40,63,63.5,0,0.0,0.0,0.0,0,6,0,0,12,Matches,UEL,22-23
e8ef59da,865,Yorbe Vertessen,BEL,FW,Union SG,21,2001,2.0,14,19,73.7,178,39,11,13,84.6,3,4,75.0,0,0,,1,0.1,0.0,0.9,2,0,0,0,1,Matches,UEL,22-23
e8ef59da,866,Yorbe Vertessen,BEL,FW,PSV Eindhoven,21,2001,1.6,15,20,75.0,202,72,7,8,87.5,5,6,83.3,0,1,0.0,0,0.0,0.0,0.0,2,1,0,0,2,Matches,UEL,22-23
24baba9d,867,Marko Vešović,MNE,DF,Qarabağ,30,1991,5.9,161,223,72.2,2894,949,81,96,84.4,58,78,74.4,21,37,56.8,0,0.2,0.1,-0.2,4,9,2,1,10,Matches,UEL,22-23
aa982b0f,868,Hugo Vetlesen,NOR,MF,Bodø/Glimt,22,2000,5.6,145,176,82.4,2261,699,79,88,89.8,54,60,90.0,8,14,57.1,0,1.1,0.7,-1.1,13,20,10,1,40,Matches,UEL,22-23
731302dc,869,William Vick,DEN,"FW,MF",Sturm Graz,19,2003,4.0,54,72,75.0,817,197,31,35,88.6,17,21,81.0,5,11,45.5,0,0.7,0.9,-0.7,7,1,3,2,5,Matches,UEL,22-23
6412cc03,870,Fabio Vieira,POR,MF,Arsenal,22,2000,7.4,239,290,82.4,4652,1093,102,115,88.7,87,100,87.0,44,62,71.0,2,1.3,1.6,0.7,13,25,14,4,33,Matches,UEL,22-23
08eb3b58,871,Matías Viña,URU,DF,Roma,24,1997,2.7,127,155,81.9,2515,892,56,64,87.5,47,53,88.7,22,29,75.9,0,0.3,0.3,-0.3,3,14,1,1,10,Matches,UEL,22-23
74d4cec6,872,Vitinha,POR,FW,Braga,22,2000,4.5,50,89,56.2,795,155,26,38,68.4,16,25,64.0,5,12,41.7,1,0.9,0.7,0.1,4,3,3,0,8,Matches,UEL,22-23
e4d5e2ae,873,Bohdan Viunnyk,UKR,FW,Zürich,20,2002,1.1,12,22,54.5,143,29,5,12,41.7,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches,UEL,22-23
d46d048f,874,Kostiantyn Vivcharenko,UKR,DF,Dynamo Kyiv,20,2002,2.4,76,99,76.8,1234,403,41,47,87.2,28,37,75.7,5,7,71.4,0,0.0,0.0,0.0,0,4,1,0,5,Matches,UEL,22-23
0412b9cd,875,Felipe Vizeu,BRA,FW,Sheriff Tiraspol,25,1997,1.2,16,21,76.2,206,8,8,9,88.9,7,10,70.0,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0,Matches,UEL,22-23
79443529,876,Dušan Vlahović,SRB,FW,Juventus,22,2000,5.1,59,82,72.0,919,149,25,34,73.5,26,31,83.9,3,7,42.9,1,0.5,0.2,0.5,5,3,3,1,6,Matches,UEL,22-23
64f69877,877,Kevin Volland,GER,FW,Monaco,30,1992,2.7,39,63,61.9,554,184,20,27,74.1,10,17,58.8,4,6,66.7,0,0.4,0.1,-0.4,3,6,2,0,6,Matches,UEL,22-23
72f87f25,878,Cristian Volpato,ITA,"MF,DF",Roma,18,2003,1.4,24,38,63.2,327,69,20,24,83.3,2,6,33.3,2,6,33.3,0,0.6,0.3,-0.6,3,1,3,1,2,Matches,UEL,22-23
d2795011,879,Marious Vrousai,GRE,"MF,DF",Olympiacos,24,1998,2.3,71,95,74.7,1140,465,45,48,93.8,19,23,82.6,7,17,41.2,0,0.1,0.0,-0.1,1,9,0,0,8,Matches,UEL,22-23
46a8347f,880,Šime Vrsaljko,CRO,DF,Olympiacos,30,1992,3.3,125,155,80.6,2391,653,54,64,84.4,52,61,85.2,17,23,73.9,0,0.0,0.1,0.0,0,3,2,1,7,Matches,UEL,22-23
e3d3fbeb,881,Robert Wagner,GER,MF,Freiburg,19,2003,1.0,34,44,77.3,671,153,15,21,71.4,11,13,84.6,8,9,88.9,0,0.0,0.0,0.0,0,2,0,0,3,Matches,UEL,22-23
7d7660da,882,Patrik Wålemark,SWE,FW,Feyenoord,20,2001,2.1,31,58,53.4,494,122,17,25,68.0,11,19,57.9,2,8,25.0,1,0.1,0.2,0.9,2,1,2,1,4,Matches,UEL,22-23
9e525177,883,Aaron Wan-Bissaka,ENG,DF,Manchester Utd,24,1997,4.6,182,224,81.3,2719,1067,103,117,88.0,58,72,80.6,12,16,75.0,0,0.5,0.5,-0.5,3,14,3,1,17,Matches,UEL,22-23
c4e87b8b,884,Wout Weghorst,NED,"FW,MF",Manchester Utd,29,1992,4.2,43,65,66.2,533,159,25,32,78.1,9,16,56.3,1,1,100.0,0,0.6,0.7,-0.6,3,3,3,0,6,Matches,UEL,22-23
dd676a97,885,Noah Weißhaupt,GER,"MF,FW",Freiburg,20,2001,1.6,45,65,69.2,776,201,22,28,78.6,16,24,66.7,6,9,66.7,0,0.0,0.4,0.0,0,3,3,1,7,Matches,UEL,22-23
2f18d0b8,886,Timon Wellenreuther,GER,GK,Feyenoord,26,1995,2.0,37,40,92.5,816,476,9,9,100.0,20,20,100.0,8,11,72.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
c1851bfd,887,Brice Wembangomo,NOR,DF,Bodø/Glimt,25,1996,5.0,268,306,87.6,5103,1078,96,108,88.9,142,153,92.8,27,36,75.0,0,0.0,0.1,0.0,1,17,3,0,19,Matches,UEL,22-23
35e413f1,888,Ben White,ENG,DF,Arsenal,24,1997,4.4,252,283,89.0,4216,1410,114,120,95.0,118,125,94.4,13,27,48.1,0,0.0,0.4,0.0,1,24,5,0,26,Matches,UEL,22-23
4876c9ab,889,Mats Wieffer,NED,MF,Feyenoord,22,1999,4.8,258,303,85.1,4124,1171,123,139,88.5,102,121,84.3,20,25,80.0,1,0.4,0.4,0.6,8,27,6,0,39,Matches,UEL,22-23
eb58eef0,890,Georginio Wijnaldum,NED,MF,Roma,31,1990,3.6,64,80,80.0,971,173,32,44,72.7,29,29,100.0,1,4,25.0,0,0.1,0.0,-0.1,2,3,0,0,6,Matches,UEL,22-23
83300259,891,Owen Wijndal,NED,DF,Ajax,22,1999,0.5,21,23,91.3,335,45,13,14,92.9,7,8,87.5,1,1,100.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches,UEL,22-23
0362c29e,892,Henry Wingo,USA,DF,Ferencváros,26,1995,5.2,197,251,78.5,3510,1289,90,102,88.2,78,90,86.7,22,43,51.2,1,0.3,0.4,0.7,3,10,3,0,17,Matches,UEL,22-23
e7fcf289,893,Florian Wirtz,GER,"MF,FW",Leverkusen,19,2003,8.0,439,546,80.4,6493,1761,263,293,89.8,123,154,79.9,34,58,58.6,2,1.9,2.1,0.1,25,36,16,5,55,Matches,UEL,22-23
3f30f12a,894,Aslak Witry,NOR,DF,Ludogorets,26,1996,4.5,204,252,81.0,3627,1075,86,94,91.5,91,105,86.7,23,39,59.0,0,0.0,0.1,0.0,1,12,2,1,13,Matches,UEL,22-23
6190474d,895,Jeong Woo-yeong,KOR,"MF,FW",Freiburg,22,1999,2.8,72,93,77.4,1061,163,38,43,88.4,26,38,68.4,5,7,71.4,1,0.6,0.6,0.4,7,6,2,2,8,Matches,UEL,22-23
b003239d,896,Christopher Wooh,CMR,DF,Rennes,20,2001,1.0,32,34,94.1,695,210,9,9,100.0,17,19,89.5,6,6,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,UEL,22-23
7b9ecf02,897,Gregory Wüthrich,SUI,DF,Sturm Graz,27,1994,5.5,177,214,82.7,3496,1409,57,61,93.4,96,105,91.4,22,44,50.0,0,0.0,0.0,0.0,1,12,0,0,14,Matches,UEL,22-23
e61b8aee,898,Granit Xhaka,SUI,MF,Arsenal,29,1992,6.3,354,410,86.3,5727,1419,176,196,89.8,148,164,90.2,19,28,67.9,0,1.0,1.5,-1.0,13,39,13,1,56,Matches,UEL,22-23
6510079f,899,Mert Yandaş,TUR,MF,Fenerbahçe,27,1994,1.2,67,90,74.4,1312,278,33,35,94.3,20,27,74.1,14,24,58.3,0,0.1,0.1,-0.1,2,9,2,1,12,Matches,UEL,22-23
f5c8b425,900,Yusuf Yazıcı,TUR,"FW,MF",Trabzonspor,25,1997,1.9,54,66,81.8,702,142,30,34,88.2,16,21,76.2,2,2,100.0,0,0.0,0.1,0.0,1,4,1,0,5,Matches,UEL,22-23
ca3478f9,901,Johannes Yli-Kokko,FIN,MF,HJK,20,2001,0.1,4,6,66.7,41,4,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
6c5af908,902,İsmail Yüksek,TUR,MF,Fenerbahçe,23,1999,4.0,217,250,86.8,4203,1427,83,92,90.2,97,109,89.0,32,38,84.2,0,0.7,0.5,-0.7,5,26,4,0,27,Matches,UEL,22-23
f50a668a,903,Héctor Yuste,ESP,DF,AC Omonia,34,1988,3.8,110,137,80.3,2326,939,32,38,84.2,59,67,88.1,18,28,64.3,0,0.0,0.1,0.0,0,6,1,0,7,Matches,UEL,22-23
88968486,904,Illia Zabarnyi,UKR,DF,Dynamo Kyiv,19,2002,4.7,277,334,82.9,5742,1798,69,75,92.0,176,190,92.6,31,58,53.4,0,0.0,0.0,0.0,1,21,0,0,21,Matches,UEL,22-23
d85c238b,905,Mattia Zaccagni,ITA,FW,Lazio,27,1995,3.5,139,177,78.5,2082,502,79,88,89.8,44,58,75.9,10,18,55.6,1,0.3,0.9,0.7,5,8,11,1,23,Matches,UEL,22-23
47dbe004,906,Kristoffer Zachariassen,NOR,"FW,MF",Ferencváros,27,1994,8.0,103,159,64.8,1619,486,49,60,81.7,44,60,73.3,6,17,35.3,0,0.2,0.3,-0.2,3,16,2,0,19,Matches,UEL,22-23
38fc10d2,907,Panayiotis Zachariou,CYP,FW,AC Omonia,26,1996,0.3,7,11,63.6,75,16,6,8,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches,UEL,22-23
83e4643e,908,Miha Zajc,SVN,MF,Fenerbahçe,28,1994,1.4,75,83,90.4,1280,307,31,32,96.9,30,33,90.9,9,10,90.0,0,0.1,0.2,-0.1,1,7,1,0,8,Matches,UEL,22-23
45191c29,909,Nicola Zalewski,POL,DF,Roma,20,2002,9.5,298,458,65.1,5617,1948,127,160,79.4,121,165,73.3,45,106,42.5,0,1.0,0.9,-1.0,7,17,12,6,28,Matches,UEL,22-23
9907b1c8,910,Nicolò Zaniolo,ITA,"MF,FW",Roma,23,1999,2.3,34,47,72.3,496,101,21,26,80.8,10,13,76.9,1,1,100.0,1,0.7,0.6,0.3,3,4,3,0,6,Matches,UEL,22-23
eca2b6b8,911,Moustafa Zeidan,PLE,MF,Malmö,24,1998,0.8,23,34,67.6,356,54,12,15,80.0,8,12,66.7,1,3,33.3,0,0.0,0.0,0.0,0,3,0,0,3,Matches,UEL,22-23
51cf8561,912,Oleksandr Zinchenko,UKR,DF,Arsenal,25,1996,2.3,155,182,85.2,2343,768,82,89,92.1,63,72,87.5,5,12,41.7,0,0.9,1.1,-0.9,3,14,5,2,14,Matches,UEL,22-23
4a1abff3,913,Abdellah Zoubir,FRA,FW,Qarabağ,30,1991,6.0,230,297,77.4,2967,766,152,186,81.7,58,70,82.9,7,10,70.0,0,0.7,1.0,-0.7,13,15,13,0,31,Matches,UEL,22-23
5c7845f6,914,Igor Zubeldia,ESP,DF,Real Sociedad,25,1997,4.1,262,292,89.7,5556,1614,65,72,90.3,160,172,93.0,35,44,79.5,0,0.0,0.0,0.0,0,17,0,0,16,Matches,UEL,22-23
3ee0dd59,915,Martín Zubimendi,ESP,MF,Real Sociedad,23,1999,4.0,187,222,84.2,3027,941,94,102,92.2,79,91,86.8,11,20,55.0,0,0.0,0.1,0.0,0,15,0,0,10,Matches,UEL,22-23
adfbe1f5,916,Oleksandr Zubkov,UKR,MF,Shakhtar,25,1996,3.8,81,111,73.0,1415,336,34,40,85.0,30,38,78.9,8,17,47.1,0,0.3,0.3,-0.3,4,4,5,0,11,Matches,UEL,22-23
5529a99a,917,Nino Žugelj,SVN,FW,Bodø/Glimt,22,2000,0.2,4,6,66.7,50,0,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UEL,22-23
79300479,918,Martin Ødegaard,NOR,MF,Arsenal,23,1998,2.7,118,144,81.9,1845,528,58,69,84.1,44,52,84.6,10,13,76.9,0,1.6,1.1,-1.6,9,9,9,0,24,Matches,UEL,22-23
37557ec4,919,Neven Đurasek,CRO,MF,Shakhtar,23,1998,1.3,47,50,94.0,639,127,26,26,100.0,18,21,85.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,3,Matches,UEL,22-23
